rm_id_a,rm_id_b,avg_eligibility_score_shared,n_shared_sub_industry,total_approved_credit_shared,n_customers_shared,n_shared_industry,jaccard,n_shared_region,shared_segments,score_gap
RM0251,RM0198,0.7356666666666666,8,250000000.0,3,6,0.03125,4,1,0.005957983193277228
RM0251,RM0209,0.644,5,100000000.0,2,4,0.047619047619047616,4,1,0.014640522875816964
RM0251,RM0165,0.6445000000000001,2,825000000.0,2,3,0.05,3,1,0.08380392156862759
RM0251,RM0088,0.6617999999999999,8,950000000.0,5,6,0.07142857142857142,4,2,0.024720588235294216
RM0251,RM0186,0.68125,7,1250000000.0,4,6,0.08,4,2,0.023137254901960946
RM0251,RM0078,0.571,7,300000000.0,2,6,0.037037037037037035,4,1,0.030970588235294194
RM0251,RM0041,0.6725,4,250000000.0,2,4,0.047619047619047616,4,1,0.08732773109243708
RM0251,RM0201,0.6795,3,2700000000.0,4,4,0.1,4,2,0.025756302521008467
RM0251,RM0075,0.6545,5,1650000000.0,6,4,0.15789473684210525,4,3,0.0007563025210084451
RM0251,RM0137,0.6628571428571429,9,3075000000.0,7,6,0.0967741935483871,4,3,0.022516042780748702
RM0251,RM0241,0.692,5,650000000.0,2,3,0.05,3,1,0.012470588235294233
RM0251,RM0255,0.7815000000000001,7,350000000.0,2,6,0.038461538461538464,3,1,0.011239819004524865
RM0251,RM0039,0.6042,5,750000000.0,5,5,0.08695652173913043,4,2,0.06710695187165783
RM0251,RM0179,0.631,4,1100000000.0,5,5,0.08695652173913043,4,2,0.04828877005347598
RM0251,RM0176,0.6526666666666666,8,2900000000.0,9,6,0.16,4,4,0.01393725490196085
RM0251,RM0118,0.69325,9,1900000000.0,4,5,0.07407407407407407,4,2,0.00025630252100850015
RM0221,RM0074,0.781,1,375000000.0,2,2,0.09090909090909091,3,1,0.03762500000000002
RM0221,RM0020,0.7390000000000001,2,850000000.0,4,2,0.2,3,2,0.0068749999999999645
RM0221,RM0223,0.524,1,300000000.0,2,2,0.09090909090909091,2,1,0.12012500000000004
RM0221,RM0148,0.74125,2,950000000.0,4,2,0.15384615384615385,3,2,0.013204545454545524
RM0221,RM0214,0.722,2,2400000000.0,4,2,0.16666666666666666,3,2,0.06355
RM0221,RM0094,0.722,2,1200000000.0,2,3,0.07692307692307693,3,1,0.03752272727272732
RM0221,RM0246,0.6055,2,150000000.0,2,2,0.08333333333333333,2,1,0.04144999999999999
RM0221,RM0225,0.6373333333333333,3,1075000000.0,3,3,0.08333333333333333,3,1,0.029749999999999943
RM0221,RM0051,0.4335,2,0.0,2,2,0.1,2,1,0.029535714285714332
RM0221,RM0224,0.7689999999999999,2,800000000.0,2,3,0.07692307692307693,3,1,0.013050000000000006
RM0221,RM0146,0.6735,3,500000000.0,2,3,0.058823529411764705,3,1,0.0014852941176470846
RM0221,RM0134,0.7705,2,650000000.0,2,3,0.0625,3,1,0.026321428571428607
RM0221,RM0096,0.7715000000000001,2,375000000.0,2,2,0.07692307692307693,3,1,0.017333333333333423
RM0221,RM0016,0.7855000000000001,2,275000000.0,2,2,0.0625,2,1,0.03596428571428567
RM0221,RM0232,0.6968333333333333,3,1525000000.0,6,3,0.16666666666666666,3,3,0.025416666666666643
RM0221,RM0145,0.4675,2,0.0,2,3,0.05,3,1,0.02636111111111117
RM0221,RM0065,0.6719999999999999,2,175000000.0,2,3,0.06666666666666667,3,1,0.022826923076923022
RM0221,RM0008,0.776,2,800000000.0,2,2,0.1,3,1,0.013972222222222275
RM0221,RM0124,0.7344999999999999,1,825000000.0,2,2,0.07692307692307693,3,1,0.030750000000000055
RM0221,RM0077,0.5535,2,200000000.0,2,3,0.1,3,1,0.005821428571428644
RM0221,RM0135,0.7235,2,150000000.0,2,3,0.09090909090909091,3,1,0.02636111111111117
RM0221,RM0206,0.7909999999999999,2,600000000.0,2,3,0.0625,3,1,0.0050357142857142545
RM0221,RM0217,0.7709999999999999,3,650000000.0,2,3,0.07692307692307693,3,1,0.02915000000000001
RM0221,RM0022,0.7204999999999999,2,1150000000.0,2,3,0.05555555555555555,3,1,0.06198529411764708
RM0221,RM0142,0.6795,3,850000000.0,4,3,0.18181818181818182,3,2,0.06054999999999999
RM0221,RM0079,0.574,2,100000000.0,2,3,0.0625,3,1,0.010964285714285649
RM0221,RM0047,0.60575,3,800000000.0,4,3,0.1,3,2,0.027583333333333404
RM0221,RM0068,0.5675,1,75000000.0,2,2,0.1,3,1,0.002749999999999919
RM0221,RM0080,0.7344999999999999,1,1050000000.0,2,2,0.07142857142857142,3,1,0.001477272727272716
RM0221,RM0010,0.65525,2,800000000.0,4,2,0.25,3,2,0.03025
RM0221,RM0024,0.7669999999999999,3,650000000.0,2,3,0.058823529411764705,3,1,0.02953571428571422
RM0221,RM0046,0.7825,2,650000000.0,2,3,0.058823529411764705,2,1,0.03474999999999995
RM0221,RM0228,0.5595,1,1000000000.0,2,2,0.1,3,1,0.0012500000000000844
RM0221,RM0032,0.7885,1,375000000.0,2,3,0.0625,3,1,0.01618750000000002
RM0221,RM0064,0.7512500000000001,3,1425000000.0,4,3,0.16666666666666666,3,2,0.046499999999999986
RM0221,RM0194,0.5735,2,300000000.0,2,3,0.07142857142857142,3,1,0.0034999999999999476
RM0221,RM0245,0.768,1,575000000.0,2,3,0.06666666666666667,3,1,0.10501923076923081
RM0221,RM0125,0.7045,2,1450000000.0,4,3,0.18181818181818182,3,2,0.03815000000000002
RM0221,RM0160,0.7775,3,3250000000.0,4,3,0.15384615384615385,3,2,0.05059615384615379
RM0221,RM0209,0.724,2,1075000000.0,2,2,0.1,3,1,0.03386111111111112
RM0221,RM0165,0.55025,2,600000000.0,4,2,0.25,2,2,0.06458333333333344
RM0221,RM0088,0.60825,3,700000000.0,4,3,0.11764705882352941,3,2,0.00550000000000006
RM0221,RM0078,0.7965,2,700000000.0,2,3,0.0625,3,1,0.011750000000000038
RM0221,RM0186,0.5335,3,100000000.0,2,3,0.06666666666666667,3,1,0.00391666666666679
RM0221,RM0137,0.567,2,150000000.0,2,3,0.045454545454545456,3,1,0.003295454545454546
RM0221,RM0241,0.659,1,500000000.0,2,1,0.1111111111111111,2,1,0.006749999999999923
RM0221,RM0255,0.7625,2,700000000.0,2,3,0.06666666666666667,2,1,0.007980769230769291
RM0221,RM0176,0.6913333333333332,3,2950000000.0,6,3,0.2,3,3,0.005283333333333307
RM0221,RM0090,0.67025,2,675000000.0,4,3,0.11764705882352941,3,2,0.021883333333333255
RM0221,RM0118,0.7835000000000001,1,225000000.0,2,2,0.058823529411764705,3,1,0.018964285714285656
RM0221,RM0123,0.5589999999999999,1,1000000000.0,2,2,0.08333333333333333,3,1,0.09097727272727274
RM0020,RM0083,0.7130000000000001,3,200000000.0,2,3,0.047619047619047616,3,1,0.03165833333333323
RM0020,RM0223,0.617,3,200000000.0,2,4,0.06666666666666667,2,1,0.127
RM0020,RM0148,0.7080000000000001,5,1675000000.0,8,4,0.26666666666666666,3,4,0.00632954545454556
RM0020,RM0111,0.7865,2,300000000.0,2,2,0.07142857142857142,3,1,0.08899999999999997
RM0020,RM0214,0.617,2,350000000.0,2,2,0.058823529411764705,3,1,0.07042499999999996
RM0020,RM0094,0.6739999999999999,2,450000000.0,2,4,0.058823529411764705,3,1,0.04439772727272728
RM0020,RM0035,0.7225,2,150000000.0,2,4,0.0625,3,1,0.0482083333333333
RM0020,RM0247,0.596,4,1200000000.0,7,4,0.15,3,3,0.027812500000000018
RM0020,RM0246,0.6725,3,275000000.0,2,3,0.0625,2,1,0.03457500000000002
RM0020,RM0225,0.6413333333333333,5,2625000000.0,9,4,0.21428571428571427,3,3,0.02287499999999998
RM0020,RM0051,0.546,4,300000000.0,2,4,0.07142857142857142,2,1,0.036410714285714296
RM0020,RM0224,0.68625,4,1200000000.0,4,4,0.125,3,2,0.01992499999999997
RM0020,RM0146,0.7116666666666668,5,3200000000.0,12,4,0.29411764705882354,3,5,0.008360294117647049
RM0020,RM0207,0.7635000000000001,4,300000000.0,4,4,0.13333333333333333,3,2,0.018625000000000003
RM0020,RM0237,0.596,4,1550000000.0,4,4,0.125,3,2,0.025124999999999953
RM0020,RM0134,0.6659999999999999,4,350000000.0,2,3,0.05,3,1,0.03319642857142857
RM0020,RM0096,0.745,3,375000000.0,2,4,0.058823529411764705,3,1,0.024208333333333387
RM0020,RM0016,0.759,3,275000000.0,2,4,0.05,2,1,0.042839285714285635
RM0020,RM0202,0.7304999999999999,5,700000000.0,2,4,0.05555555555555555,3,1,0.0047678571428571015
RM0020,RM0232,0.75175,5,1075000000.0,4,4,0.08695652173913043,3,2,0.01854166666666668
RM0020,RM0145,0.7280000000000001,5,1475000000.0,6,4,0.13636363636363635,3,3,0.03323611111111113
RM0020,RM0152,0.6085,5,150000000.0,2,4,0.05555555555555555,2,1,0.050875000000000004
RM0020,RM0065,0.6883333333333334,3,450000000.0,6,4,0.17647058823529413,3,3,0.015951923076923058
RM0020,RM0170,0.631,4,1150000000.0,4,4,0.08333333333333333,3,2,0.031775
RM0020,RM0008,0.6715,4,500000000.0,2,3,0.07142857142857142,3,1,0.00709722222222231
RM0020,RM0124,0.7324999999999999,3,1125000000.0,4,3,0.125,3,2,0.03762500000000002
RM0020,RM0187,0.7955,4,1125000000.0,4,3,0.13333333333333333,3,2,0.0330138888888889
RM0020,RM0164,0.5155000000000001,2,50000000.0,2,3,0.08333333333333333,2,1,0.04972500000000002
RM0020,RM0135,0.7078571428571429,3,1200000000.0,7,3,0.23076923076923078,3,3,0.03323611111111113
RM0020,RM0153,0.54,4,200000000.0,2,3,0.05555555555555555,2,1,0.04243269230769231
RM0020,RM0206,0.7413333333333334,3,700000000.0,6,4,0.16666666666666666,3,3,0.00183928571428571
RM0020,RM0073,0.8815,1,150000000.0,2,3,0.05,3,1,0.06451785714285707
RM0020,RM0119,0.6885,2,175000000.0,2,4,0.058823529411764705,2,1,0.04807499999999998
RM0020,RM0217,0.6699999999999999,4,1250000000.0,4,4,0.125,3,2,0.036024999999999974
RM0020,RM0022,0.7455,4,1200000000.0,2,4,0.045454545454545456,3,1,0.05511029411764712
RM0020,RM0142,0.706,3,350000000.0,2,3,0.0625,3,1,0.06742499999999996
RM0020,RM0254,0.5455,1,50000000.0,2,2,0.07692307692307693,2,1,0.012458333333333349
RM0020,RM0067,0.6692,5,775000000.0,5,4,0.1111111111111111,3,2,0.030817307692307727
RM0020,RM0241,0.5625,3,250000000.0,4,2,0.16666666666666666,2,2,0.00012500000000004174
RM0020,RM0070,0.3705,3,0.0,2,3,0.0625,3,1,0.041013888888888794
RM0020,RM0047,0.6291666666666667,4,1950000000.0,6,4,0.13043478260869565,3,3,0.03445833333333337
RM0020,RM0196,0.4985,1,50000000.0,2,2,0.07142857142857142,3,1,0.07983928571428567
RM0020,RM0062,0.7825,3,175000000.0,2,3,0.06666666666666667,3,1,0.02662500000000001
RM0020,RM0068,0.5409999999999999,1,75000000.0,2,2,0.07142857142857142,3,1,0.004125000000000045
RM0020,RM0080,0.681,2,250000000.0,2,3,0.05555555555555555,3,1,0.0053977272727272485
RM0020,RM0010,0.6335,3,400000000.0,2,3,0.07692307692307693,3,1,0.037124999999999964
RM0020,RM0046,0.6328571428571428,4,1575000000.0,7,4,0.15789473684210525,2,3,0.027874999999999983
RM0020,RM0032,0.762,1,375000000.0,2,3,0.05,3,1,0.023062499999999986
RM0020,RM0024,0.7365,3,1175000000.0,4,4,0.1,3,2,0.022660714285714256
RM0020,RM0167,0.5845,5,275000000.0,4,4,0.09523809523809523,3,2,0.009404411764705856
RM0020,RM0194,0.6572222222222224,4,2075000000.0,9,4,0.26666666666666666,3,4,0.003375000000000017
RM0020,RM0064,0.7464999999999999,3,275000000.0,2,4,0.058823529411764705,3,1,0.05337499999999995
RM0020,RM0228,0.7264999999999999,2,700000000.0,2,2,0.07142857142857142,3,1,0.008125000000000049
RM0020,RM0245,0.6635,2,275000000.0,2,4,0.05263157894736842,3,1,0.11189423076923077
RM0020,RM0178,0.6617500000000001,3,850000000.0,4,4,0.1,3,2,0.00506249999999997
RM0020,RM0125,0.7315,2,150000000.0,2,3,0.0625,3,1,0.03127500000000005
RM0020,RM0219,0.7105,4,1200000000.0,4,3,0.13333333333333333,3,2,0.0026249999999999885
RM0020,RM0099,0.7938333333333333,4,1775000000.0,6,4,0.2,3,3,0.038541666666666696
RM0020,RM0160,0.69775,4,1150000000.0,4,4,0.11764705882352941,3,2,0.043721153846153826
RM0020,RM0198,0.6928,3,750000000.0,5,4,0.08333333333333333,3,2,0.01830357142857142
RM0020,RM0209,0.496,3,200000000.0,3,3,0.07142857142857142,3,1,0.026986111111111155
RM0020,RM0165,0.5802499999999999,3,550000000.0,4,3,0.16666666666666666,2,2,0.0714583333333334
RM0020,RM0088,0.58125,4,450000000.0,4,4,0.09523809523809523,3,2,0.012375000000000025
RM0020,RM0186,0.6545000000000001,4,900000000.0,4,4,0.1111111111111111,3,2,0.010791666666666755
RM0020,RM0078,0.692,4,400000000.0,2,4,0.05,3,1,0.018625000000000003
RM0020,RM0041,0.6645000000000001,2,250000000.0,2,2,0.07142857142857142,3,1,0.07498214285714289
RM0020,RM0201,0.6915,3,1050000000.0,2,2,0.07142857142857142,3,1,0.013410714285714276
RM0020,RM0137,0.7005,5,800000000.0,2,4,0.038461538461538464,3,1,0.01017045454545451
RM0020,RM0074,0.7545,3,375000000.0,2,3,0.06666666666666667,3,1,0.030750000000000055
RM0020,RM0255,0.6723333333333333,4,950000000.0,6,4,0.17647058823529413,2,3,0.0011057692307693268
RM0020,RM0179,0.72675,2,450000000.0,4,3,0.125,3,2,0.03594318181818179
RM0020,RM0176,0.6950000000000001,4,2100000000.0,4,4,0.1,3,2,0.001591666666666658
RM0020,RM0090,0.7115,3,650000000.0,6,4,0.15,3,3,0.01500833333333329
RM0020,RM0118,0.7995,4,400000000.0,4,4,0.1,3,2,0.012089285714285691
RM0020,RM0123,0.397,2,0.0,3,3,0.0625,3,1,0.0978522727272727
RM0083,RM0074,0.6415,5,300000000.0,2,4,0.047619047619047616,4,1,0.06240833333333329
RM0083,RM0223,0.5858,5,675000000.0,5,4,0.1,3,2,0.09534166666666677
RM0083,RM0095,0.7035,5,1300000000.0,2,4,0.04,4,1,0.08530000000000004
RM0083,RM0148,0.6975,3,300000000.0,2,3,0.041666666666666664,4,1,0.03798787878787879
RM0083,RM0214,0.6556666666666666,5,1150000000.0,6,4,0.14285714285714285,4,3,0.03876666666666673
RM0083,RM0094,0.6873333333333335,4,1325000000.0,6,5,0.14285714285714285,4,3,0.01273939393939405
RM0083,RM0035,0.72975,6,1350000000.0,4,5,0.09523809523809523,4,2,0.07986666666666653
RM0083,RM0247,0.6521111111111111,6,1650000000.0,9,5,0.16,4,4,0.003845833333333215
RM0083,RM0246,0.7045,2,575000000.0,2,3,0.045454545454545456,3,1,0.06623333333333326
RM0083,RM0091,0.6589999999999999,7,1300000000.0,10,4,0.17391304347826086,4,4,0.048533333333333206
RM0083,RM0225,0.71275,4,1350000000.0,4,5,0.045454545454545456,4,1,0.05453333333333321
RM0083,RM0051,0.6080000000000001,4,800000000.0,4,4,0.10526315789473684,3,2,0.004752380952381063
RM0083,RM0258,0.7715000000000001,2,1100000000.0,2,2,0.0625,2,1,0.0531999999999998
RM0083,RM0224,0.7035,4,125000000.0,2,5,0.043478260869565216,4,1,0.011733333333333262
RM0083,RM0146,0.6822222222222223,4,1050000000.0,9,5,0.16666666666666666,4,4,0.023298039215686184
RM0083,RM0207,0.7202500000000001,1,325000000.0,4,5,0.09523809523809523,4,2,0.01303333333333323
RM0083,RM0237,0.733,4,3550000000.0,7,4,0.14285714285714285,4,3,0.00653333333333328
RM0083,RM0134,0.573111111111111,6,2475000000.0,9,5,0.17391304347826086,4,4,0.0015380952380953383
RM0083,RM0096,0.64525,3,1150000000.0,4,4,0.09090909090909091,4,2,0.007449999999999846
RM0083,RM0202,0.6525000000000001,5,1300000000.0,2,5,0.041666666666666664,4,1,0.02689047619047613
RM0083,RM0016,0.617,4,600000000.0,3,4,0.038461538461538464,3,1,0.011180952380952403
RM0083,RM0232,0.662,6,1900000000.0,8,5,0.14814814814814814,4,4,0.05019999999999991
RM0083,RM0145,0.72125,7,600000000.0,4,5,0.06896551724137931,4,2,0.0015777777777779
RM0083,RM0065,0.7185714285714286,4,1325000000.0,7,5,0.13043478260869565,4,3,0.04761025641025629
RM0083,RM0027,0.609375,6,2450000000.0,8,4,0.13793103448275862,4,4,0.00839696969696957
RM0083,RM0152,0.6445000000000001,4,650000000.0,4,5,0.08695652173913043,3,2,0.01921666666666677
RM0083,RM0102,0.6337999999999999,1,2075000000.0,5,4,0.10526315789473684,3,2,0.04239047619047609
RM0083,RM0018,0.7335,2,575000000.0,2,4,0.047619047619047616,4,1,0.004911111111111199
RM0083,RM0170,0.6442857142857142,7,1450000000.0,7,5,0.10344827586206896,4,3,0.00011666666666676484
RM0083,RM0008,0.682625,5,1500000000.0,8,4,0.16666666666666666,3,3,0.03875555555555554
RM0083,RM0155,0.625,4,1925000000.0,7,4,0.16666666666666666,4,3,0.06732380952380967
RM0083,RM0124,0.68475,4,300000000.0,4,4,0.09090909090909091,4,2,0.005966666666666787
RM0083,RM0077,0.59,3,1050000000.0,2,4,0.05,4,1,0.018961904761904624
RM0083,RM0260,0.6838749999999999,4,1400000000.0,8,4,0.25,4,4,0.005366666666666631
RM0083,RM0113,0.649,5,3000000000.0,7,5,0.15789473684210525,4,3,0.07015833333333321
RM0083,RM0187,0.59225,3,275000000.0,4,3,0.09523809523809523,4,2,0.0013555555555556653
RM0083,RM0164,0.5775,1,150000000.0,2,3,0.05555555555555555,3,1,0.018066666666666786
RM0083,RM0135,0.7246666666666667,4,850000000.0,3,5,0.047619047619047616,4,1,0.0015777777777779
RM0083,RM0153,0.6858333333333334,5,1050000000.0,6,4,0.13636363636363635,3,3,0.010774358974359077
RM0083,RM0206,0.6621111111111111,5,1525000000.0,9,5,0.17391304347826086,4,4,0.029819047619047523
RM0083,RM0073,0.6957500000000001,5,1625000000.0,4,4,0.08,4,2,0.0961761904761903
RM0083,RM0119,0.728,5,375000000.0,2,5,0.043478260869565216,3,1,0.07973333333333321
RM0083,RM0217,0.604,2,275000000.0,4,5,0.09090909090909091,4,2,0.004366666666666741
RM0083,RM0022,0.6665714285714286,4,825000000.0,7,5,0.07407407407407407,4,2,0.08676862745098035
RM0083,RM0142,0.6152857142857143,6,1650000000.0,7,5,0.15,4,3,0.035766666666666724
RM0083,RM0254,0.65625,4,650000000.0,4,3,0.1111111111111111,2,2,0.019199999999999884
RM0083,RM0079,0.7795,4,200000000.0,2,5,0.038461538461538464,4,1,0.03574761904761892
RM0083,RM0070,0.789,4,1075000000.0,2,4,0.045454545454545456,4,1,0.009355555555555561
RM0083,RM0047,0.675923076923077,8,3750000000.0,13,5,0.23076923076923078,4,6,0.0028000000000001357
RM0083,RM0196,0.6216666666666667,5,2125000000.0,9,4,0.23529411764705882,4,4,0.048180952380952435
RM0083,RM0062,0.7725,2,850000000.0,2,4,0.047619047619047616,4,1,0.05828333333333324
RM0083,RM0068,0.682,3,225000000.0,4,3,0.10526315789473684,4,2,0.027533333333333188
RM0083,RM0010,0.6106666666666666,2,1250000000.0,3,3,0.05263157894736842,4,1,0.005466666666666731
RM0083,RM0024,0.7091999999999999,6,4075000000.0,10,5,0.21739130434782608,4,5,0.05431904761904749
RM0083,RM0046,0.6675714285714286,4,2275000000.0,7,5,0.12,3,3,0.059533333333333216
RM0083,RM0228,0.7028000000000001,4,1750000000.0,5,3,0.10526315789473684,4,2,0.023533333333333184
RM0083,RM0167,0.63025,7,775000000.0,8,5,0.16,4,4,0.04106274509803909
RM0083,RM0194,0.6238333333333334,6,1850000000.0,6,5,0.08695652173913043,4,2,0.028283333333333216
RM0083,RM0064,0.65,3,1550000000.0,6,5,0.09090909090909091,4,2,0.021716666666666717
RM0083,RM0032,0.6293333333333333,4,575000000.0,3,4,0.038461538461538464,4,1,0.008595833333333247
RM0083,RM0245,0.5880000000000001,4,325000000.0,4,5,0.08333333333333333,4,2,0.08023589743589754
RM0083,RM0103,0.711,2,1500000000.0,4,4,0.1111111111111111,4,2,0.050866666666666616
RM0083,RM0043,0.6642499999999999,2,1675000000.0,4,3,0.11764705882352941,3,2,0.017133333333333223
RM0083,RM0006,0.616,2,250000000.0,3,2,0.05263157894736842,3,1,0.04710476190476187
RM0083,RM0178,0.6765555555555556,5,3975000000.0,9,5,0.16666666666666666,4,4,0.0367208333333332
RM0083,RM0125,0.603,2,1175000000.0,4,4,0.09523809523809523,4,2,0.06293333333333329
RM0083,RM0219,0.6739999999999999,4,1775000000.0,6,4,0.15,4,3,0.029033333333333244
RM0083,RM0099,0.7505,6,450000000.0,2,5,0.043478260869565216,4,1,0.07019999999999993
RM0083,RM0160,0.713375,3,1275000000.0,8,4,0.13636363636363635,4,3,0.07537948717948706
RM0083,RM0198,0.7242500000000001,6,875000000.0,4,5,0.06666666666666667,4,2,0.04996190476190465
RM0083,RM0209,0.6905,2,850000000.0,2,3,0.05,4,1,0.05864444444444439
RM0083,RM0165,0.66625,2,700000000.0,4,3,0.1111111111111111,3,2,0.03980000000000017
RM0083,RM0088,0.5905,4,225000000.0,4,5,0.07407407407407407,4,2,0.019283333333333208
RM0083,RM0078,0.6345555555555555,6,1500000000.0,9,5,0.17391304347826086,4,4,0.01303333333333323
RM0083,RM0041,0.7265,5,350000000.0,2,4,0.05,4,1,0.04332380952380965
RM0083,RM0201,0.714,5,2000000000.0,4,4,0.10526315789473684,4,2,0.018247619047618957
RM0083,RM0075,0.6656666666666666,4,3000000000.0,6,3,0.16666666666666666,4,3,0.04324761904761898
RM0083,RM0137,0.6415384615384615,7,3525000000.0,13,5,0.2222222222222222,4,6,0.021487878787878723
RM0083,RM0241,0.6679999999999999,3,1150000000.0,2,3,0.05263157894736842,3,1,0.03153333333333319
RM0083,RM0255,0.6473,6,2600000000.0,10,5,0.18181818181818182,3,4,0.03276410256410256
RM0083,RM0039,0.6178571428571429,4,2075000000.0,7,4,0.14285714285714285,4,3,0.023103030303030403
RM0083,RM0179,0.6162,4,2050000000.0,5,4,0.09090909090909091,4,2,0.004284848484848558
RM0083,RM0176,0.5525,4,1000000000.0,2,5,0.037037037037037035,4,1,0.030066666666666575
RM0083,RM0090,0.6972857142857144,5,2175000000.0,7,5,0.11538461538461539,4,3,0.04666666666666652
RM0083,RM0118,0.609,4,2050000000.0,4,4,0.07692307692307693,4,2,0.043747619047618924
RM0083,RM0123,0.594,5,250000000.0,3,4,0.045454545454545456,4,1,0.06619393939393947
RM0095,RM0074,0.6068333333333333,4,1175000000.0,6,4,0.17647058823529413,4,3,0.14770833333333333
RM0095,RM0148,0.56025,6,1050000000.0,4,4,0.09523809523809523,4,2,0.12328787878787884
RM0095,RM0111,0.6523333333333333,4,900000000.0,3,3,0.05555555555555555,3,1,0.027958333333333307
RM0095,RM0214,0.414,4,200000000.0,4,3,0.1,4,2,0.046533333333333315
RM0095,RM0094,0.6208571428571429,7,2250000000.0,7,5,0.15789473684210525,4,3,0.07256060606060599
RM0095,RM0035,0.6865,3,300000000.0,2,5,0.05,4,1,0.16516666666666657
RM0095,RM0247,0.73925,7,1725000000.0,4,5,0.08,4,2,0.08914583333333326
RM0095,RM0246,0.4775,2,100000000.0,2,3,0.05,3,1,0.1515333333333333
RM0095,RM0091,0.6094999999999999,4,500000000.0,4,4,0.08695652173913043,4,2,0.13383333333333325
RM0095,RM0225,0.6839999999999999,5,700000000.0,4,5,0.10526315789473684,4,2,0.13983333333333325
RM0095,RM0051,0.6385,5,1500000000.0,4,5,0.11764705882352941,3,2,0.08054761904761898
RM0095,RM0258,0.4695,1,750000000.0,2,2,0.07142857142857142,2,1,0.13849999999999985
RM0095,RM0133,0.5875,3,150000000.0,2,2,0.06666666666666667,3,1,0.07603333333333329
RM0095,RM0224,0.62,6,1200000000.0,2,5,0.047619047619047616,4,1,0.0970333333333333
RM0095,RM0146,0.68275,7,1050000000.0,4,5,0.08333333333333333,4,2,0.10859803921568623
RM0095,RM0237,0.5637500000000001,4,1250000000.0,4,4,0.1,4,2,0.09183333333333332
RM0095,RM0134,0.571,6,200000000.0,2,4,0.041666666666666664,4,1,0.0837619047619047
RM0095,RM0202,0.6162,6,975000000.0,10,5,0.21052631578947367,4,4,0.11219047619047617
RM0095,RM0096,0.5386666666666667,7,950000000.0,3,5,0.047619047619047616,4,1,0.09274999999999989
RM0095,RM0016,0.5948333333333333,6,625000000.0,6,5,0.13636363636363635,3,3,0.07411904761904764
RM0095,RM0232,0.6555000000000001,10,1650000000.0,4,5,0.07407407407407407,4,2,0.13549999999999995
RM0095,RM0145,0.5781666666666666,8,2550000000.0,12,5,0.2608695652173913,4,6,0.08372222222222214
RM0095,RM0027,0.6844444444444444,8,3625000000.0,9,4,0.14814814814814814,4,4,0.09369696969696961
RM0095,RM0065,0.6585,6,950000000.0,2,5,0.043478260869565216,4,1,0.13291025641025633
RM0095,RM0152,0.55825,6,100000000.0,4,5,0.09523809523809523,3,2,0.06608333333333327
RM0095,RM0102,0.6795,3,2000000000.0,4,4,0.11764705882352941,3,2,0.12769047619047613
RM0095,RM0018,0.7695,3,1500000000.0,4,4,0.1111111111111111,4,2,0.08038888888888884
RM0095,RM0170,0.36233333333333334,7,750000000.0,3,5,0.034482758620689655,4,1,0.08518333333333328
RM0095,RM0008,0.753,5,1500000000.0,2,4,0.05555555555555555,3,1,0.12405555555555559
RM0095,RM0124,0.552,4,1000000000.0,4,4,0.1,4,2,0.07933333333333326
RM0095,RM0155,0.752,5,700000000.0,2,4,0.05555555555555555,4,1,0.017976190476190368
RM0095,RM0260,0.5905,3,1000000000.0,2,3,0.058823529411764705,4,1,0.09066666666666667
RM0095,RM0113,0.75175,5,1150000000.0,4,5,0.1111111111111111,4,2,0.15545833333333325
RM0095,RM0164,0.501,4,1000000000.0,2,4,0.0625,3,1,0.06723333333333326
RM0095,RM0135,0.677,7,575000000.0,2,4,0.05263157894736842,4,1,0.08372222222222214
RM0095,RM0206,0.6925,5,1075000000.0,2,5,0.041666666666666664,4,1,0.11511904761904757
RM0095,RM0073,0.7112499999999999,5,1950000000.0,4,4,0.08695652173913043,4,2,0.18147619047619035
RM0095,RM0119,0.608,3,1100000000.0,6,5,0.15789473684210525,3,3,0.16503333333333325
RM0095,RM0217,0.6411666666666666,5,2625000000.0,6,5,0.15789473684210525,4,3,0.0809333333333333
RM0095,RM0022,0.578,5,925000000.0,6,5,0.125,4,3,0.1720686274509804
RM0095,RM0142,0.60175,6,1550000000.0,4,4,0.10526315789473684,4,2,0.04953333333333332
RM0095,RM0254,0.7155,3,1200000000.0,2,3,0.058823529411764705,2,1,0.10449999999999993
RM0095,RM0079,0.6321666666666667,7,900000000.0,6,5,0.13636363636363635,4,3,0.12104761904761896
RM0095,RM0067,0.6589999999999999,7,1900000000.0,8,5,0.2,4,4,0.08614102564102555
RM0095,RM0070,0.5385,3,650000000.0,4,4,0.10526315789473684,4,2,0.07594444444444448
RM0095,RM0047,0.7324999999999999,6,200000000.0,2,5,0.034482758620689655,4,1,0.0824999999999999
RM0095,RM0196,0.493,5,300000000.0,2,3,0.05555555555555555,4,1,0.03711904761904761
RM0095,RM0080,0.5910000000000001,5,1150000000.0,6,4,0.15,4,3,0.11156060606060603
RM0095,RM0010,0.508,5,150000000.0,2,3,0.058823529411764705,4,1,0.07983333333333331
RM0095,RM0024,0.5953333333333334,6,2450000000.0,6,5,0.13043478260869565,4,3,0.13961904761904753
RM0095,RM0046,0.71225,5,500000000.0,4,5,0.08333333333333333,3,2,0.14483333333333326
RM0095,RM0103,0.5605,3,1075000000.0,4,4,0.125,4,2,0.13616666666666666
